tournament_round_id,hole,umap_1,umap_2,par,yards,adj_field_dk_avg,.cluster,hole_category
2504_3083_1,3,-10.12496280670166,7.822103500366211,3,205,1.013565950696779,1,medium
2504_3083_1,4,6.279540538787842,-6.754471778869629,4,483,0.7526963854793877,1,medium
2504_3083_1,5,-0.520816445350647,11.231104850769043,5,621,1.8831311680880833,3,easy
2504_3083_1,6,-11.79782485961914,6.866410255432129,3,201,0.8758847912764891,1,medium
2504_3083_1,7,8.309415817260742,-7.963585376739502,4,454,0.7019717477982282,2,hard
2504_3083_1,8,10.064133644104004,-1.5297057628631592,4,456,0.9266094289576485,1,medium
2504_3083_1,9,4.944135665893555,9.06531047821045,5,530,2.3541456608417066,3,easy
2504_3083_1,10,9.35444164276123,-7.40059232711792,4,445,0.7237108782330108,1,medium
2504_3083_1,11,2.868950128555298,13.984755516052246,5,595,1.3396529072185182,1,medium
2504_3083_1,12,8.598505020141602,-0.9043381810188293,4,424,0.8541456608417065,1,medium
2504_3083_1,13,-11.425695419311523,6.6262407302856445,3,194,0.8831311680880833,1,medium
2504_3083_1,14,2.219676971435547,-8.26689338684082,4,497,0.54979783475475,2,hard
2504_3083_1,15,4.866602420806885,8.973346710205078,5,523,2.3468992840301124,3,easy
2504_3083_1,16,7.241123676300049,-6.983761310577393,4,470,0.7237108782330108,1,medium
2504_3083_1,17,-14.713836669921875,3.7853102684020996,3,212,0.7526963854793877,1,medium
2504_3083_1,18,9.998100280761719,-2.1162846088409424,4,457,0.9121166753344601,1,medium
2504_3083_2,1,1.591439127922058,3.9089953899383545,4,358,1.1802326173634607,1,medium
2504_3083_2,2,10.751420974731445,0.47096750140190125,4,442,0.9700876898272288,1,medium
2504_3083_2,3,-14.17584228515625,3.229346513748169,3,205,0.687478994175055,2,hard
2504_3083_2,4,10.172907829284668,-3.3726255893707275,4,483,0.86863841446491,1,medium
2504_3083_2,5,-1.9925057888031006,11.896139144897461,5,621,1.5280587043199825,3,easy
2504_3083_2,6,-11.031352043151855,7.374451160430908,3,201,0.9266094289576636,1,medium
2504_3083_2,7,6.0862650871276855,-9.692893981933594,4,454,0.6222616028707071,2,hard
2504_3083_2,8,0.812727689743042,-11.463982582092285,4,456,0.4628413130156347,2,hard
2504_3083_2,9,3.109659433364868,9.908870697021484,5,530,2.0208123275083882,3,easy
2504_3083_2,10,9.46507740020752,-1.889676809310913,4,445,0.8758847912765042,1,medium
2504_3083_2,11,3.719045400619507,10.923396110534668,5,595,2.0932760956243306,3,easy
2504_3083_2,12,8.634169578552246,3.725569486618042,4,424,1.0570442115663594,1,medium
2504_3083_2,13,-11.152389526367188,7.089211463928223,3,194,0.9048702985228811,1,medium
2504_3083_2,14,10.332686424255371,-3.3344058990478516,4,497,0.8468992840301275,1,medium
2504_3083_2,15,4.723458766937256,8.56808853149414,5,523,2.462841313015635,3,easy
2504_3083_2,16,9.976494789123535,-3.2206075191497803,4,470,0.8613920376533157,1,medium
2504_3083_2,17,-12.96588134765625,6.756117343902588,3,212,0.8541456608417217,1,medium
2504_3083_2,18,1.7601878643035889,6.059450626373291,4,457,1.303421023160562,1,medium
2504_3083_3,1,3.052539110183716,1.9438564777374268,4,358,0.9411021825808308,1,medium
2504_3083_3,2,8.915574073791504,2.8286306858062744,4,442,1.057044211566338,1,medium
2504_3083_3,3,-14.275877952575684,4.321926116943359,3,205,0.7599427622909757,1,medium
2504_3083_3,4,4.367105484008789,-8.133661270141602,4,483,0.6222616028706859,2,hard
2504_3083_3,5,-2.016967296600342,11.911470413208008,5,621,1.557044211566338,3,easy
2504_3083_3,6,-13.988081932067871,3.3999390602111816,3,201,0.6874789941750337,2,hard
2504_3083_3,7,2.8206191062927246,-10.810178756713867,4,454,0.520812327508367,2,hard
2504_3083_3,8,8.086867332458496,-7.981720924377441,4,456,0.6947253709866279,2,hard
2504_3083_3,9,0.31256359815597534,13.08212947845459,5,530,1.6729862405518454,3,easy
2504_3083_3,10,9.254807472229004,-5.56605339050293,4,445,0.7671891391025699,1,medium
2504_3083_3,11,-2.2429332733154297,12.536579132080078,5,595,1.4918268202619904,3,easy
2504_3083_3,12,10.794519424438477,1.95677649974823,4,424,0.948348559392425,1,medium
2504_3083_3,13,-12.317944526672363,-3.2112882137298584,3,194,0.5063195738851787,2,hard
2504_3083_3,14,10.426691055297852,-3.1993367671966553,4,497,0.9048702985228598,1,medium
2504_3083_3,15,0.38719794154167175,13.040304183959961,5,523,1.6802326173634397,3,easy
2504_3083_3,16,9.148286819458008,0.7839143872261047,4,470,0.9990731970735844,1,medium
2504_3083_3,17,-9.321645736694336,-3.7125940322875977,3,212,0.412116675334454,2,hard
2504_3083_3,18,8.451024055480957,-6.684530258178711,4,457,0.7382036318561931,1,medium
2504_3083_4,1,-0.6957442164421082,5.082931995391846,4,358,1.4990731970736138,3,easy
2504_3083_4,2,7.9377760887146,-9.572235107421875,4,442,0.644000733305498,2,hard
2504_3083_4,3,-10.461792945861816,0.020655173808336258,3,205,0.6077688492475269,2,hard
2504_3083_4,4,8.726175308227539,1.371684193611145,4,483,1.1584934869286863,1,medium
2504_3083_4,5,5.660024166107178,12.910599708557129,5,621,1.0208123275083965,1,medium
2504_3083_4,6,-11.100261688232422,-2.0214858055114746,3,201,0.5353050811315849,2,hard
2504_3083_4,7,9.43278980255127,0.8858906030654907,4,454,1.0063195738852082,1,medium
2504_3083_4,8,8.363123893737793,-7.008866786956787,4,456,0.7309572550446285,1,medium
2504_3083_4,9,4.956155776977539,9.120879173278809,5,530,2.3207910146354216,3,easy
2504_3083_4,10,7.239587306976318,-9.866750717163086,4,445,0.629614544047186,2,hard
2504_3083_4,11,-0.7848239541053772,11.533249855041504,5,595,1.717849838164833,3,easy
2504_3083_4,12,1.338356614112854,5.775095462799072,4,424,1.3869674852236564,1,medium
2504_3083_4,13,-8.334269523620605,8.022289276123047,3,194,1.1296145440471859,1,medium
2504_3083_4,14,10.384842872619629,-3.3037307262420654,4,497,0.8649086616942449,1,medium
2504_3083_4,15,4.667436122894287,9.22342300415039,5,523,2.2840263087530683,3,easy
2504_3083_4,16,6.144943714141846,-8.19023609161377,4,470,0.6590263087530683,2,hard
2504_3083_4,17,-9.977731704711914,-2.9221529960632324,3,212,0.46784983816483305,2,hard
2504_3083_4,18,5.636257648468018,-9.678630828857422,4,457,0.6075557205177742,2,hard
2521_87_1,10,6.783383846282959,4.282101154327393,4,425,1.1667393938868218,1,medium
2521_87_1,11,-8.842745780944824,-1.1928924322128296,3,231,0.5378734145053786,2,hard
2521_87_1,12,10.26807689666748,-1.8163573741912842,4,461,0.9296259918249662,1,medium
2521_87_1,13,9.03149127960205,-5.549079895019531,4,451,0.7698321773919765,1,medium
2521_87_1,14,5.851444244384766,-6.660645961761475,4,495,0.7904507340930075,1,medium
2521_87_1,15,9.560588836669922,3.5014309883117676,4,421,1.0172548578043477,1,medium
2521_87_1,16,-11.872361183166504,1.6608986854553223,3,187,0.6564301155363065,2,hard
2521_87_1,17,7.257138252258301,4.340692043304443,4,412,1.1306569196600176,1,medium
2521_87_1,18,2.6107685565948486,9.770055770874023,5,530,1.9760177444022857,3,easy
2521_87_1,1,0.25620853900909424,4.918168067932129,4,365,1.372924960897131,1,medium
2521_87_1,2,-0.5379989147186279,14.221579551696777,5,542,1.5378734145053785,3,easy
2521_87_1,3,-9.568211555480957,8.046969413757324,3,208,1.027564136154863,1,medium
2521_87_1,4,-1.2262952327728271,5.268455982208252,4,353,1.5842651670826982,3,easy
2521_87_1,5,3.5881283283233643,-9.844940185546875,4,466,0.5584919712064095,2,hard
2521_87_1,6,7.343291759490967,-7.644471168518066,4,465,0.6873579505878529,2,hard
2521_87_1,7,3.207287311553955,14.042549133300781,5,600,1.2852960949177497,1,medium
2521_87_1,8,-9.803709030151367,-0.9376904368400574,3,213,0.568801249556925,2,hard
2521_87_1,9,8.670875549316406,1.4708420038223267,4,472,1.1409661980105332,1,medium
2521_87_2,1,2.871492385864258,2.8662750720977783,4,365,1.0378734145053645,1,medium
2521_87_2,2,6.584453105926514,14.910205841064453,5,542,1.068801249556911,1,medium
2521_87_2,3,-8.355720520019531,8.118058204650879,3,208,1.146120837185777,1,medium
2521_87_2,4,-0.06671620905399323,4.812218189239502,4,353,1.414162074299179,3,easy
2521_87_2,5,4.675895690917969,-9.265512466430664,4,466,0.5945744454331996,2,hard
2521_87_2,6,7.597136974334717,-7.3527326583862305,4,465,0.7131311464641273,1,medium
2521_87_2,7,-2.194883346557617,12.340643882751465,5,600,1.5224094969795914,3,easy
2521_87_2,8,-11.272073745727539,7.503539562225342,3,213,0.9450899093507253,1,medium
2521_87_2,9,9.326791763305664,-4.393035888671875,4,472,0.8316878474950552,1,medium
2521_87_2,10,8.15222454071045,3.874565362930298,4,425,1.0894198062579419,1,medium
2521_87_2,11,-11.629054069519043,7.420703887939453,3,231,0.9760177444022717,1,medium
2521_87_2,12,9.431086540222168,0.6569090485572815,4,461,0.9863270227527872,1,medium
2521_87_2,13,3.176630973815918,-10.901154518127441,4,451,0.5275641361548491,2,hard
2521_87_2,14,5.601938724517822,-7.104367733001709,4,495,0.7028218681136119,2,hard
2521_87_2,15,10.729571342468262,1.0852938890457153,4,421,0.9193167134744367,1,medium
2521_87_2,16,-8.460837364196777,7.708817005157471,3,187,1.1100383629589727,1,medium
2521_87_2,17,3.7818453311920166,5.023667812347412,4,412,1.2440589815156737,1,medium
2521_87_2,18,0.014681663364171982,15.32442855834961,5,530,1.4193167134744367,3,easy
2521_87_3,1,2.8889639377593994,3.359374523162842,4,365,1.0651957598875323,1,medium
2521_87_3,2,9.238160133361816,12.109394073486328,5,542,0.8360290932208656,1,medium
2521_87_3,3,-9.646927833557129,-3.9513511657714844,3,208,0.419362426554199,2,hard
2521_87_3,4,-1.3682612180709839,5.420296669006348,4,353,1.6624179821097547,3,easy
2521_87_3,5,8.666666984558105,1.4706645011901855,4,466,1.1624179821097547,1,medium
2521_87_3,6,3.628289222717285,-9.846896171569824,4,465,0.5582513154430878,2,hard
2521_87_3,7,3.240821599960327,14.053942680358887,5,600,1.2804735376653102,1,medium
2521_87_3,8,-13.803156852722168,2.1700429916381836,3,213,0.6832513154430878,2,hard
2521_87_3,9,6.190261363983154,-8.0417022705078125,4,472,0.669362426554199,2,hard
2521_87_3,10,7.271910190582275,-1.8725216388702393,4,425,0.8082513154430878,1,medium
2521_87_3,11,-8.995099067687988,-0.7130579352378845,3,231,0.5721402043319768,2,hard
2521_87_3,12,9.180166244506836,1.126237392425537,4,461,1.0374179821097547,1,medium
2521_87_3,13,9.87397575378418,-1.976222038269043,4,451,0.90547353766531,1,medium
2521_87_3,14,-1.5128988027572632,-10.080754280090332,4,495,0.4401957598875323,2,hard
2521_87_3,15,10.91047477722168,1.8110566139221191,4,421,0.9471402043319768,1,medium
2521_87_3,16,-12.027828216552734,-0.43631604313850403,3,187,0.5790846487764212,2,hard
2521_87_3,17,7.882514953613281,4.158133506774902,4,412,1.0860290932208656,1,medium
2521_87_3,18,2.412691354751587,9.786890983581543,5,530,1.9610290932208658,3,easy
2521_87_4,1,3.5976779460906982,2.3046717643737793,4,365,0.9749179821097844,1,medium
2521_87_4,2,5.590481758117676,15.37385368347168,5,542,1.1693624265542288,1,medium
2521_87_4,3,-14.458369255065918,4.2679595947265625,3,208,0.766584648776451,1,medium
2521_87_4,4,-2.468546152114868,5.839355945587158,4,353,2.204084648776451,3,easy
2521_87_4,5,8.390819549560547,-5.720242977142334,4,466,0.766584648776451,1,medium
2521_87_4,6,8.1782865524292,-6.243762493133545,4,465,0.7596402043320066,1,medium
2521_87_4,7,4.698971748352051,13.866437911987305,5,600,1.1346402043320065,1,medium
2521_87_4,8,-9.967364311218262,-0.4944634735584259,3,213,0.579084648776451,2,hard
2521_87_4,9,6.489588260650635,-7.625041484832764,4,472,0.6832513154431177,2,hard
2521_87_4,10,1.6757618188858032,-5.078547477722168,4,425,0.5860290932208955,2,hard
2521_87_4,11,-14.265798568725586,2.186577558517456,3,231,0.6693624265542288,2,hard
2521_87_4,12,8.583003997802734,-5.808659076690674,4,461,0.766584648776451,1,medium
2521_87_4,13,8.553369522094727,1.6088372468948364,4,451,1.2110290932208956,1,medium
2521_87_4,14,10.204451560974121,-3.5062897205352783,4,495,0.8360290932208955,1,medium
2521_87_4,15,2.4887914657592773,-4.617337226867676,4,421,0.6346402043320066,2,hard
2521_87_4,16,-12.672439575195313,3.253567695617676,3,187,0.704084648776451,1,medium
2521_87_4,17,10.857038497924805,1.9404709339141846,4,412,0.9471402043320066,1,medium
2521_87_4,18,-0.26328545808792114,14.902386665344238,5,530,1.4888068709986733,3,easy
2500_74_1,10,-3.0496413707733154,-10.781159400939941,4,502,0.3775221769303769,2,hard
2500_74_1,11,5.446691513061523,-12.350305557250977,4,435,0.5665978071824777,2,hard
2500_74_1,12,-1.9109734296798706,-9.987703323364258,4,501,0.46995915172029284,2,hard
2500_74_1,13,8.180336952209473,11.216662406921387,5,608,0.8439087315522256,1,medium
2500_74_1,14,-8.698760032653809,6.320766448974609,3,161,0.9573541097034861,1,medium
2500_74_1,15,3.625209331512451,-8.715299606323242,4,478,0.5876062105438222,2,hard
2500_74_1,16,-2.1362500190734863,-10.767440795898438,4,490,0.41953898365306597,2,hard
2500_74_1,17,-10.876117706298828,0.9450736045837402,3,207,0.6674381433169314,2,hard
2500_74_1,18,-0.8041746020317078,-4.124257564544678,4,411,0.5245810004597886,2,hard
2500_74_1,1,8.41899299621582,-1.2387754917144775,4,430,0.8565137735690322,1,medium
2500_74_1,2,4.937749862670898,3.555778741836548,4,389,1.0623961265102089,1,medium
2500_74_1,3,-9.096529960632324,-0.5685595273971558,3,230,0.59600957188836,2,hard
2500_74_1,4,0.09605832397937775,15.08535099029541,5,517,1.461555790375755,3,easy
2500_74_1,5,0.6104843616485596,-9.762750625610352,4,478,0.48676587440936847,2,hard
2500_74_1,6,4.4213738441467285,-2.4447970390319824,4,408,0.734665034073234,1,medium
2500_74_1,7,5.419896602630615,9.159894943237305,5,553,2.343908731552226,3,easy
2500_74_1,8,-14.708209991455078,3.8024275302886963,3,210,0.7472700760900407,1,medium
2500_74_1,9,3.62807297706604,-10.185589790344238,4,460,0.5497910844934021,2,hard
2500_74_2,1,8.523792266845703,-1.262900471687317,4,430,0.8531109110749819,1,medium
2500_74_2,2,3.8770458698272705,4.2803754806518555,4,389,1.1497210805665075,1,medium
2500_74_2,3,-8.897039413452148,-1.174933910369873,3,230,0.5395515890410838,2,hard
2500_74_2,4,0.7450267672538757,10.469629287719727,5,517,1.717517690735999,3,easy
2500_74_2,5,-0.7005135416984558,-10.527678489685059,4,478,0.4505685381936261,2,hard
2500_74_2,6,10.730450630187988,1.8180010318756104,4,408,0.9378566737868463,1,medium
2500_74_2,7,5.467504978179932,9.02345085144043,5,553,2.3658227754817616,3,easy
2500_74_2,8,-9.123453140258789,-4.204870700836182,3,210,0.38277192802413457,2,hard
2500_74_2,9,0.27576082944869995,-11.62654972076416,4,460,0.44209396192243966,2,hard
2500_74_2,10,-4.580262660980225,-11.333989143371582,4,502,0.26836514836311764,2,hard
2500_74_2,11,4.874524116516113,-4.544512748718262,4,435,0.7048058263292194,1,medium
2500_74_2,12,1.7822948694229126,-8.133216857910156,4,501,0.49638195265110835,2,hard
2500_74_2,13,-2.1923956871032715,12.266034126281738,5,608,1.4579204141895699,3,easy
2500_74_2,14,-7.862088203430176,7.485626697540283,3,161,1.1715956278647834,1,medium
2500_74_2,15,-0.7220059037208557,-10.534008026123047,4,478,0.4450999013690571,2,hard
2500_74_2,16,6.056235313415527,-6.783331871032715,4,490,0.739971696240852,1,medium
2500_74_2,17,-10.686460494995117,0.7813388109207153,3,207,0.6502281064972621,2,hard
2500_74_2,18,4.636759281158447,-2.562229871749878,4,411,0.739971696240852,1,medium
2500_74_3,1,1.4613981246948242,5.8862762451171875,4,430,1.3598236690830174,1,medium
2500_74_3,2,5.619570255279541,2.249567747116089,4,389,0.9674186057918781,1,medium
2500_74_3,3,-8.5073089599609375,-2.3672597408294678,3,230,0.45476037794377694,2,hard
2500_74_3,4,0.5887020230293274,15.444633483886719,5,517,1.347165441234916,1,medium
2500_74_3,5,-3.53088641166687,-13.020365715026855,4,478,0.3091907576906124,2,hard
2500_74_3,6,0.9145894646644592,-3.492616653442383,4,408,0.6003299981969414,2,hard
2500_74_3,7,4.285434246063232,10.567418098449707,5,553,2.1129882260450428,3,easy
2500_74_3,8,-10.276905059814453,-1.5305979251861572,3,210,0.5370388589564352,2,hard
2500_74_3,9,7.2559285163879395,-8.409616470336914,4,460,0.676279365285549,2,hard
2500_74_3,10,-2.0186679363250732,-10.02125072479248,4,502,0.46108949186782755,2,hard
2500_74_3,11,6.87733268737793,-11.556150436401367,4,435,0.6003299981969414,2,hard
2500_74_3,12,10.465739250183105,-3.082944631576538,4,501,0.935773036171625,1,medium
2500_74_3,13,2.941274404525757,13.86634635925293,5,608,1.3598236690830174,1,medium
2500_74_3,14,-9.249674797058105,5.3385114669799805,3,161,0.8788110108551694,1,medium
2500_74_3,15,0.13920611143112183,-10.03028678894043,4,478,0.47374771971592883,2,hard
2500_74_3,16,1.800898790359497,-8.728736877441406,4,490,0.5243806311083339,2,hard
2500_74_3,17,-14.190463066101074,3.36403489112854,3,207,0.695266707057701,2,hard
2500_74_3,18,5.0356125831604,-2.2969439029693604,4,411,0.7585578462982072,1,medium
2500_74_4,1,10.459864616394043,2.1381027698516846,4,430,0.9864059475640206,1,medium
2500_74_4,2,4.164206027984619,4.028346538543701,4,389,1.1193173399690841,1,medium
2500_74_4,3,-8.9721527099609375,-0.7203754186630249,3,230,0.5750135425007294,2,hard
2500_74_4,4,0.7621350288391113,10.464561462402344,5,517,1.7458996184500966,3,easy
2500_74_4,5,5.386383533477783,-7.907786846160889,4,478,0.6572920235133877,2,hard
2500_74_4,6,10.79129695892334,2.0158276557922363,4,408,0.9484312640197168,1,medium
2500_74_4,7,0.3702067732810974,12.032577514648438,5,553,1.7458996184500966,3,easy
2500_74_4,8,-10.023756980895996,-2.4675393104553223,3,210,0.5053932893361726,2,hard
2500_74_4,9,8.053474426269531,-7.282879829406738,4,460,0.7142540488298434,1,medium
2500_74_4,10,5.190887451171875,-7.056633472442627,4,502,0.6952667070576914,2,hard
2500_74_4,11,6.935220718383789,-11.391142845153809,4,435,0.6129882260450332,2,hard
2500_74_4,12,4.430771350860596,-7.451252460479736,4,501,0.6509629095893371,2,hard
2500_74_4,13,7.912938117980957,11.579957008361816,5,608,0.8724818969311092,1,medium
2500_74_4,14,-9.249420166015625,5.3370561599731445,3,161,0.8788110108551599,1,medium
2500_74_4,15,8.910029411315918,1.1176812648773193,4,478,1.0623553146526281,1,medium
2500_74_4,16,-3.1353187561035156,-11.514299392700195,4,490,0.34716544123490667,2,hard
2500_74_4,17,-14.461613655090332,4.258392333984375,3,207,0.7775451880703497,1,medium
2500_74_4,18,1.5001471042633057,-3.482727289199829,4,411,0.6129882260450332,2,hard
2495_368_1,1,0.2162800431251526,-4.789762020111084,4,418,0.5434495976702488,2,hard
2495_368_1,2,7.9065093994140625,-2.5778377056121826,4,442,0.8337721783154101,1,medium
2495_368_1,3,-12.690369606018066,0.0665651261806488,3,174,0.5950625008960553,2,hard
2495_368_1,4,6.379569053649902,-3.397120952606201,4,428,0.7821592750896036,1,medium
2495_368_1,5,4.458971977233887,8.275782585144043,5,529,2.549901210573475,3,easy
2495_368_1,6,1.8103053569793701,-4.856872081756592,4,423,0.601514113799281,2,hard
2495_368_1,7,-9.040741920471191,-2.678178310394287,3,223,0.4563528234767004,2,hard
2495_368_1,8,4.179376602172852,3.5043418407440186,4,374,1.0563528234767003,1,medium
2495_368_1,9,4.172381401062012,-3.535240888595581,4,416,0.7079657267025069,1,medium
2495_368_1,10,4.75015926361084,-11.795698165893555,4,440,0.5499012105734746,2,hard
2495_368_1,11,6.003580570220947,-7.131617069244385,4,486,0.7208689525089584,1,medium
2495_368_1,12,-8.829266548156738,-0.811018705368042,3,235,0.601514113799281,2,hard
2495_368_1,13,8.109380722045898,4.054567337036133,4,405,1.0724818557347648,1,medium
2495_368_1,14,-2.3825631141662598,-10.320863723754883,4,501,0.41764314605734554,2,hard
2495_368_1,15,0.0685228705406189,12.736624717712402,5,545,1.6886108879928292,3,easy
2495_368_1,16,-9.535745620727539,5.9112043380737305,3,175,0.8950625008960552,1,medium
2495_368_1,17,8.276846885681152,-0.32436490058898926,4,406,0.8466754041218617,1,medium
2495_368_1,18,-2.6466147899627686,-10.459247589111328,4,507,0.40473992025089395,2,hard
2495_368_2,10,9.727639198303223,-7.7284016609191895,4,440,0.7224352638513981,1,medium
2495_368_2,11,3.986884355545044,-8.06752872467041,4,486,0.6087989002150345,2,hard
2495_368_2,12,-13.755247116088867,6.225380897521973,3,235,0.8068508482669826,1,medium
2495_368_2,13,7.460664749145508,4.303004264831543,4,405,1.1120456534617877,1,medium
2495_368_2,14,2.9774739742279053,-7.898155689239502,4,501,0.576331367747502,2,hard
2495_368_2,15,3.6377084255218506,10.415960311889648,5,545,2.053604095020229,3,easy
2495_368_2,16,-7.531348705291748,8.078902244567871,3,175,1.339318380734515,1,medium
2495_368_2,17,10.193708419799805,0.8778976202011108,4,406,0.9075001989163333,1,medium
2495_368_2,18,-3.6288816928863525,-11.085000991821289,4,507,0.32633136774750204,2,hard
2495_368_2,1,8.674704551696777,-0.6175697445869446,4,418,0.8555521469682813,1,medium
2495_368_2,2,8.668684005737305,-4.407375812530518,4,442,0.8068508482669826,1,medium
2495_368_2,3,-10.33060359954834,4.831560134887695,3,174,0.826331367747502,1,medium
2495_368_4,12,-14.34199047088623,2.220872163772583,3,235,0.6664567135643376,2,hard
2495_368_4,13,1.2020357847213745,5.516959190368652,4,405,1.399790046897671,1,medium
2495_368_4,14,5.550378799438477,-6.875804901123047,4,501,0.7397900468976708,1,medium
2495_368_4,15,4.662820339202881,10.38998794555664,5,545,2.1464567135643375,3,easy
2495_368_4,16,-11.03511905670166,4.27162504196167,3,175,0.7797900468976708,1,medium
2495_368_4,17,1.6564971208572388,-3.0431344509124756,4,406,0.6397900468976708,2,hard
2495_368_4,18,-2.6419458389282227,-10.447847366333008,4,507,0.4064567135643375,2,hard
2495_368_2,8,4.520967960357666,2.6159729957580566,4,374,1.0146430560591904,1,medium
2495_368_2,9,4.955429553985596,-2.9376914501190186,4,416,0.7419157833319177,1,medium
2495_368_3,1,10.478281021118164,0.7407891750335693,4,418,0.9064567135642811,1,medium
2495_368_3,2,10.71155834197998,0.3716614246368408,4,442,0.9731233802309478,1,medium
2495_368_3,3,-8.433794975280762,7.141321182250977,3,174,1.0531233802309479,1,medium
2495_368_3,4,8.621786117553711,3.628361940383911,4,428,1.0531233802309479,1,medium
2495_368_3,5,4.494651794433594,8.313821792602539,5,529,2.5264567135642815,3,easy
2495_368_3,6,4.739884853363037,4.998785495758057,4,423,1.2397900468976144,1,medium
2495_368_3,7,-12.219802856445313,7.224179744720459,3,223,0.9264567135642812,1,medium
2495_368_3,8,-1.0496718883514404,5.399712562561035,4,374,1.5797900468976145,3,easy
2495_368_3,9,7.788722991943359,4.16286039352417,4,416,1.106456713564281,1,medium
2495_368_3,10,9.963459968566895,-1.1832317113876343,4,440,0.8931233802309478,1,medium
2495_368_3,11,-2.940426826477051,-11.907933235168457,4,486,0.3464567135642811,2,hard
2495_368_3,12,-12.940136909484863,6.808919906616211,3,235,0.8597900468976144,1,medium
2495_368_3,13,9.606680870056152,0.31405434012413025,4,405,0.8797900468976144,1,medium
2495_368_3,14,10.435346603393555,-3.1494433879852295,4,501,0.9131233802309477,1,medium
2495_368_3,15,0.35320571064949036,12.375120162963867,5,545,1.7397900468976144,3,easy
2495_368_3,16,-7.993541717529297,7.719911098480225,3,175,1.1664567135642812,1,medium
2495_368_3,17,7.704254627227783,3.477820634841919,4,406,1.0331233802309479,1,medium
2495_368_3,18,-2.1618711948394775,-10.096075057983398,4,507,0.4397900468976145,2,hard
2495_368_4,1,10.818896293640137,1.430855631828308,4,418,0.9264567135643376,1,medium
2495_368_4,2,4.211780071258545,-11.710524559020996,4,442,0.5331233802310043,2,hard
2495_368_4,3,-9.176151275634766,6.213956832885742,3,174,0.9331233802310042,1,medium
2495_368_4,4,10.567219734191895,2.1207573413848877,4,428,0.9731233802310042,1,medium
2495_368_4,5,4.785336017608643,8.6077880859375,5,529,2.4531233802310046,3,easy
2495_368_2,4,8.514389991760254,-1.2897194623947144,4,428,0.8490586404747748,1,medium
2495_368_2,5,4.926808834075928,8.961140632629395,5,529,2.378279419695554,3,easy
2495_368_2,6,2.5119032859802246,-4.648187637329102,4,423,0.6347729261890604,2,hard
2495_368_2,7,-14.393269538879395,2.5717713832855225,3,223,0.6704872119033463,2,hard
2495_368_4,6,7.866349697113037,3.963635206222534,4,423,1.1064567135643375,1,medium
2495_368_4,7,-14.699209213256836,3.2531957626342773,3,223,0.7397900468976708,1,medium
2495_368_4,8,1.2273191213607788,4.708116054534912,4,374,1.2597900468976708,1,medium
2495_368_4,9,8.501545906066895,-0.7017310261726379,4,416,0.8397900468976709,1,medium
2495_368_4,10,6.5181756019592285,-11.083419799804688,4,440,0.5997900468976709,2,hard
2495_368_4,11,10.089170455932617,-3.607470750808716,4,486,0.8264567135643375,1,medium
2500_0_1,10,-7.140171527862549,-9.343301773071289,4,NA,-0.491039744630584,2,hard
2500_0_1,11,0.7541437745094299,-7.030397891998291,4,NA,0.508960255369416,2,hard
2500_0_1,12,-7.139847278594971,-9.343278884887695,4,NA,-0.491039744630584,2,hard
2500_0_1,13,9.665606498718262,9.541961669921875,5,NA,0.508960255369416,2,hard
2500_0_1,14,-5.342538833618164,-1.4075363874435425,3,NA,-0.491039744630584,2,hard
2500_0_1,15,0.7528429627418518,-7.031449317932129,4,NA,0.508960255369416,2,hard
2500_0_1,16,-8.679316520690918,-8.686334609985352,4,NA,-0.991039744630584,2,hard
2500_0_1,17,-5.305211067199707,-1.3603497743606567,3,NA,-0.991039744630584,2,hard
2500_0_1,18,-7.140142917633057,-9.343119621276855,4,NA,-0.491039744630584,2,hard
2510_38_1,10,4.413509845733643,13.940213203430176,5,596,1.164058981935555,1,medium
2510_38_1,11,4.058867931365967,-4.767530918121338,4,432,0.6736743665509396,2,hard
2510_38_1,12,-9.787604331970215,-1.775272011756897,3,215,0.5262384691150421,2,hard
2510_38_1,13,10.822892189025879,1.8150683641433716,4,424,0.946110263986837,1,medium
2510_38_1,14,1.065115213394165,4.431327819824219,4,361,1.2666230844996575,1,medium
2510_38_1,15,0.08972757309675217,-9.53466510772705,4,484,0.4781615460381191,2,hard
2510_38_1,16,-11.456167221069336,2.428011417388916,3,158,0.6384179562945294,2,hard
2510_38_1,17,3.229889392852783,10.922479629516602,5,569,1.9845718024483754,3,easy
2510_38_1,18,0.13451603055000305,-10.12841796875,4,476,0.4685461614227344,2,hard
2510_38_1,1,4.655795574188232,-0.7048277258872986,4,395,0.7954692383458114,1,medium
2510_38_1,2,-0.9330070614814758,15.771892547607422,5,561,1.4044435973201703,1,medium
2510_38_1,3,-11.963449478149414,0.6336615681648254,3,186,0.6127769306535037,2,hard
2510_38_1,4,5.330863952636719,-10.132332801818848,4,454,0.5903410332176062,2,hard
2510_38_1,5,7.129051685333252,-3.0344765186309814,4,433,0.805084622961196,1,medium
2510_38_1,6,3.545539140701294,1.352791666984558,4,367,0.8852128280894012,1,medium
2510_38_1,7,-14.388459205627441,2.57598876953125,3,226,0.6864948793714524,2,hard
2510_38_1,8,10.075122833251953,-0.32503071427345276,4,428,0.8948282127047857,1,medium
2510_38_1,9,-3.854933261871338,-11.182289123535156,4,503,0.3179051357817088,2,hard
2510_38_2,1,6.109452724456787,1.723919153213501,4,395,0.9275804266418702,1,medium
